"","latitude","longitude","category","hours","crashyn"
"2553",-38.12615,145.2903,"Rest Area","00:00:00","Rest Area"
"2554",-38.0784,145.23996,"Rest Area","00:00:00","Rest Area"
"2555",-38.10814,145.2326,"Rest Area","00:00:00","Rest Area"
"2556",-38.07039,145.38678,"Rest Area","00:00:00","Rest Area"
"2557",-38.07094,145.66149,"Rest Area","00:00:00","Rest Area"
"2558",-38.07171,145.6636,"Rest Area","00:00:00","Rest Area"
"2559",-38.08158,145.75221,"Rest Area","00:00:00","Rest Area"
"2560",-38.08555,145.77494,"Rest Area","00:00:00","Rest Area"
"2561",-38.03483,146.33062,"Rest Area","00:00:00","Rest Area"
"2562",-37.76267,146.66913,"Rest Area","00:00:00","Rest Area"
"2563",-37.87278,146.70917,"Rest Area","00:00:00","Rest Area"
"2564",-37.526031,144.947388,"Rest Area","00:00:00","Rest Area"
"2565",-37.496189,144.958374,"Rest Area","00:00:00","Rest Area"
"2566",-37.402607,145.014923,"Rest Area","00:00:00","Rest Area"
"2567",-37.321545,145.036087,"Rest Area","00:00:00","Rest Area"
"2568",-37.179969,145.068925,"Rest Area","00:00:00","Rest Area"
"2569",-37.06369,145.100433,"Rest Area","00:00:00","Rest Area"
"2570",-36.973591,145.142853,"Rest Area","00:00:00","Rest Area"
"2571",-36.937649,145.143326,"Rest Area","00:00:00","Rest Area"
"2572",-36.948509,145.144836,"Rest Area","00:00:00","Rest Area"
"2573",-37.063522,145.101852,"Rest Area","00:00:00","Rest Area"
"2574",-37.329006,145.030992,"Rest Area","00:00:00","Rest Area"
"2575",-37.403233,145.017181,"Rest Area","00:00:00","Rest Area"
"2576",-37.497242,144.959,"Rest Area","00:00:00","Rest Area"
"2577",-37.664528,144.748062,"Rest Area","00:00:00","Rest Area"
"2578",-37.518299,144.620956,"Rest Area","00:00:00","Rest Area"
"2579",-37.235917,144.419503,"Rest Area","00:00:00","Rest Area"
"2580",-37.13863,144.350021,"Rest Area","00:00:00","Rest Area"
"2581",-36.911189,144.219483,"Rest Area","00:00:00","Rest Area"
"2582",-36.911434,144.219498,"Rest Area","00:00:00","Rest Area"
"2583",-36.852619,144.228194,"Rest Area","00:00:00","Rest Area"
"2584",-36.652286,144.387786,"Rest Area","00:00:00","Rest Area"
"2585",-36.59425,144.764694,"Rest Area","00:00:00","Rest Area"
"2586",-36.582867,144.962494,"Rest Area","00:00:00","Rest Area"
"2587",-36.511349,145.088272,"Rest Area","00:00:00","Rest Area"
"2588",-36.432778,145.223253,"Rest Area","00:00:00","Rest Area"
"2589",-36.344619,145.401961,"Rest Area","00:00:00","Rest Area"
"2590",-36.176373,145.431534,"Rest Area","00:00:00","Rest Area"
"2591",-36.044914,145.431564,"Rest Area","00:00:00","Rest Area"
"2592",-35.925323,145.511597,"Rest Area","00:00:00","Rest Area"
"2593",-36.178242,145.115753,"Rest Area","00:00:00","Rest Area"
"2594",-36.199322,144.951997,"Rest Area","00:00:00","Rest Area"
"2595",-36.275021,144.701477,"Rest Area","00:00:00","Rest Area"
"2596",-36.310379,144.685059,"Rest Area","00:00:00","Rest Area"
"2597",-36.454144,144.636063,"Rest Area","00:00:00","Rest Area"
"2598",-36.498348,144.617081,"Rest Area","00:00:00","Rest Area"
"2599",-36.456833,144.919495,"Rest Area","00:00:00","Rest Area"
"2600",-36.695057,145.214706,"Rest Area","00:00:00","Rest Area"
"2601",-36.707729,145.198929,"Rest Area","00:00:00","Rest Area"
"2602",-36.600528,145.129851,"Rest Area","00:00:00","Rest Area"
"2603",-36.613705,145.279022,"Rest Area","00:00:00","Rest Area"
"2604",-36.573524,145.341095,"Rest Area","00:00:00","Rest Area"
"2605",-36.451225,145.388581,"Rest Area","00:00:00","Rest Area"
"2606",-35.842167,145.559647,"Rest Area","00:00:00","Rest Area"
"2607",-35.924867,145.590042,"Rest Area","00:00:00","Rest Area"
"2608",-35.998244,145.826203,"Rest Area","00:00:00","Rest Area"
"2609",-36.022361,145.971131,"Rest Area","00:00:00","Rest Area"
"2610",-36.028034,146.159073,"Rest Area","00:00:00","Rest Area"
"2611",-37.375584,144.969955,"Rest Area","00:00:00","Rest Area"
"2612",-37.376453,144.971909,"Rest Area","00:00:00","Rest Area"
"2613",-37.366601,144.963653,"Rest Area","00:00:00","Rest Area"
"2614",-37.275936,144.953186,"Rest Area","00:00:00","Rest Area"
"2615",-37.272095,144.955521,"Rest Area","00:00:00","Rest Area"
"2616",-36.953907,144.742935,"Rest Area","00:00:00","Rest Area"
"2617",-36.523193,144.625809,"Rest Area","00:00:00","Rest Area"
"2618",-36.787342,144.700684,"Rest Area","00:00:00","Rest Area"
"2619",-36.839478,144.601868,"Rest Area","00:00:00","Rest Area"
"2620",-36.711159,144.224121,"Rest Area","00:00:00","Rest Area"
"2621",-36.412388,143.974854,"Rest Area","00:00:00","Rest Area"
"2622",-36.312988,143.974426,"Rest Area","00:00:00","Rest Area"
"2623",-36.185982,143.954254,"Rest Area","00:00:00","Rest Area"
"2624",-35.942516,143.938232,"Rest Area","00:00:00","Rest Area"
"2625",-35.815208,143.953339,"Rest Area","00:00:00","Rest Area"
"2626",-35.858078,144.285507,"Rest Area","00:00:00","Rest Area"
"2627",-36.026497,144.224121,"Rest Area","00:00:00","Rest Area"
"2628",-36.022264,144.490533,"Rest Area","00:00:00","Rest Area"
"2629",-36.122063,144.71875,"Rest Area","00:00:00","Rest Area"
"2630",-35.715442,143.884828,"Rest Area","00:00:00","Rest Area"
"2631",-35.602051,143.796402,"Rest Area","00:00:00","Rest Area"
"2632",-35.544334,143.758667,"Rest Area","00:00:00","Rest Area"
"2633",-35.373825,143.56189,"Rest Area","00:00:00","Rest Area"
"2634",-35.185627,143.376801,"Rest Area","00:00:00","Rest Area"
"2635",-35.17477,143.377243,"Rest Area","00:00:00","Rest Area"
"2636",-35.104145,143.346146,"Rest Area","00:00:00","Rest Area"
"2637",-35.042732,143.324722,"Rest Area","00:00:00","Rest Area"
"2638",-35.025826,143.316574,"Rest Area","00:00:00","Rest Area"
"2639",-34.787174,143.248032,"Rest Area","00:00:00","Rest Area"
"2640",-34.718744,143.165956,"Rest Area","00:00:00","Rest Area"
"2641",-34.714874,143.14502,"Rest Area","00:00:00","Rest Area"
"2642",-34.706828,143.031639,"Rest Area","00:00:00","Rest Area"
"2643",-35.057569,143.216608,"Rest Area","00:00:00","Rest Area"
"2644",-35.062618,143.094772,"Rest Area","00:00:00","Rest Area"
"2645",-35.031429,142.759277,"Rest Area","00:00:00","Rest Area"
"2646",-35.081146,142.321991,"Rest Area","00:00:00","Rest Area"
"2647",-35.156712,142.577026,"Rest Area","00:00:00","Rest Area"
"2648",-35.330372,142.766663,"Rest Area","00:00:00","Rest Area"
"2649",-35.453564,142.828808,"Rest Area","00:00:00","Rest Area"
"2650",-35.446236,142.77597,"Rest Area","00:00:00","Rest Area"
"2651",-35.614571,142.971619,"Rest Area","00:00:00","Rest Area"
"2652",-35.739254,143.116333,"Rest Area","00:00:00","Rest Area"
"2653",-35.936172,143.227615,"Rest Area","00:00:00","Rest Area"
"2654",-36.033966,143.226028,"Rest Area","00:00:00","Rest Area"
"2655",-36.097176,143.225677,"Rest Area","00:00:00","Rest Area"
"2656",-36.213646,143.360123,"Rest Area","00:00:00","Rest Area"
"2657",-36.372757,143.569611,"Rest Area","00:00:00","Rest Area"
"2658",-36.372921,143.564819,"Rest Area","00:00:00","Rest Area"
"2659",-36.445305,143.655212,"Rest Area","00:00:00","Rest Area"
"2660",-36.486668,143.714142,"Rest Area","00:00:00","Rest Area"
"2661",-36.579395,143.891312,"Rest Area","00:00:00","Rest Area"
"2662",-36.735664,144.137726,"Rest Area","00:00:00","Rest Area"
"2663",-36.899361,144.21846,"Rest Area","00:00:00","Rest Area"
"2664",-37.51862,144.623657,"Rest Area","00:00:00","Rest Area"
"2665",-36.640297,143.381119,"Rest Area","00:00:00","Rest Area"
"2666",-36.619099,143.295624,"Rest Area","00:00:00","Rest Area"
"2667",-36.592201,143.212662,"Rest Area","00:00:00","Rest Area"
"2668",-36.328682,142.990494,"Rest Area","00:00:00","Rest Area"
"2669",-36.31786,142.999542,"Rest Area","00:00:00","Rest Area"
"2670",-36.169403,142.855316,"Rest Area","00:00:00","Rest Area"
"2671",-35.995872,142.912491,"Rest Area","00:00:00","Rest Area"
"2672",-35.997913,142.911713,"Rest Area","00:00:00","Rest Area"
"2673",-35.994934,143.002121,"Rest Area","00:00:00","Rest Area"
"2674",-35.455608,142.470535,"Rest Area","00:00:00","Rest Area"
"2675",-35.369949,142.428711,"Rest Area","00:00:00","Rest Area"
"2676",-35.25037,142.40274,"Rest Area","00:00:00","Rest Area"
"2677",-34.230938,141.989746,"Rest Area","00:00:00","Rest Area"
"2678",-34.249321,141.934204,"Rest Area","00:00:00","Rest Area"
"2679",-34.260098,141.824219,"Rest Area","00:00:00","Rest Area"
"2680",-34.276291,141.556931,"Rest Area","00:00:00","Rest Area"
"2681",-34.27478,141.231903,"Rest Area","00:00:00","Rest Area"
"2682",-34.274479,140.967194,"Rest Area","00:00:00","Rest Area"
"2683",-34.274014,140.964447,"Rest Area","00:00:00","Rest Area"
"2684",-34.27581,141.395294,"Rest Area","00:00:00","Rest Area"
"2685",-34.276794,141.614532,"Rest Area","00:00:00","Rest Area"
"2686",-34.23024,141.991028,"Rest Area","00:00:00","Rest Area"
"2687",-34.221233,142.05278,"Rest Area","00:00:00","Rest Area"
"2688",-34.223915,142.083191,"Rest Area","00:00:00","Rest Area"
"2689",-34.348679,142.186722,"Rest Area","00:00:00","Rest Area"
"2690",-34.368275,142.187042,"Rest Area","00:00:00","Rest Area"
"2691",-34.828667,142.294113,"Rest Area","00:00:00","Rest Area"
"2692",-34.863434,142.299393,"Rest Area","00:00:00","Rest Area"
"2693",-34.741997,142.272675,"Rest Area","00:00:00","Rest Area"
"2694",-34.688816,142.258682,"Rest Area","00:00:00","Rest Area"
"2695",-34.635956,142.234848,"Rest Area","00:00:00","Rest Area"
"2696",-34.528862,142.20874,"Rest Area","00:00:00","Rest Area"
"2697",-35.166737,141.78273,"Rest Area","00:00:00","Rest Area"
"2698",-35.263569,141.190247,"Rest Area","00:00:00","Rest Area"
"2699",-35.261951,141.248749,"Rest Area","00:00:00","Rest Area"
"2700",-35.226555,141.447174,"Rest Area","00:00:00","Rest Area"
"2701",-35.197823,141.569504,"Rest Area","00:00:00","Rest Area"
"2702",-35.198086,141.593811,"Rest Area","00:00:00","Rest Area"
"2703",-35.166016,141.743195,"Rest Area","00:00:00","Rest Area"
"2704",-35.166592,141.783051,"Rest Area","00:00:00","Rest Area"
"2705",-35.087788,142.172501,"Rest Area","00:00:00","Rest Area"
"2706",-35.075562,142.303955,"Rest Area","00:00:00","Rest Area"
"2707",-36.260826,143.195572,"Rest Area","00:00:00","Rest Area"
"2708",-37.291584,144.505508,"Rest Area","00:00:00","Rest Area"
"2709",-37.665646,144.75383,"Rest Area","00:00:00","Rest Area"
"2710",-36.861256,145.142517,"Rest Area","00:00:00","Rest Area"
"2711",-36.457931,144.796661,"Rest Area","00:00:00","Rest Area"
"2712",-36.389583,144.680831,"Rest Area","00:00:00","Rest Area"
"2713",-36.085667,144.625808,"Rest Area","00:00:00","Rest Area"
"2714",-34.277939,141.592622,"Rest Area","00:00:00","Rest Area"
"2715",-35.465092,143.638353,"Rest Area","00:00:00","Rest Area"
"2716",-36.12545,143.919936,"Rest Area","00:00:00","Rest Area"
"2717",-35.9899,142.915253,"Rest Area","00:00:00","Rest Area"
"2718",-35.345261,142.424378,"Rest Area","00:00:00","Rest Area"
"2719",-37.457481,145.030472,"Rest Area","00:00:00","Rest Area"
"2720",-37.525367,144.948486,"Rest Area","00:00:00","Rest Area"
"2721",-37.6478,144.994217,"Rest Area","00:00:00","Rest Area"
"2722",-37.54139412,144.9442195,"Rest Area","00:00:00","Rest Area"
"2723",-38.20518186,145.1361528,"Rest Area","00:00:00","Rest Area"
"2724",-38.20423761,145.1328697,"Rest Area","00:00:00","Rest Area"
"2725",-37.93383773,145.1409693,"Rest Area","00:00:00","Rest Area"
"2726",-37.84443769,147.5820148,"Rest Area","00:00:00","Rest Area"
